,number_of_commits,number_of_unique_committers,week,repoID
34663,0,0,2018-02-04 00:00:00+00:00,105204510
34664,0,0,2018-02-11 00:00:00+00:00,105204510
34665,0,0,2018-02-18 00:00:00+00:00,105204510
34666,0,0,2018-02-25 00:00:00+00:00,105204510
34667,0,0,2018-03-04 00:00:00+00:00,105204510
34668,0,0,2018-03-11 00:00:00+00:00,105204510
34669,0,0,2018-03-18 00:00:00+00:00,105204510
34670,0,0,2018-03-25 00:00:00+00:00,105204510
34671,0,0,2018-04-01 00:00:00+00:00,105204510
34672,0,0,2018-04-08 00:00:00+00:00,105204510
34673,0,0,2018-04-15 00:00:00+00:00,105204510
34674,0,0,2018-04-22 00:00:00+00:00,105204510
34675,0,0,2018-04-29 00:00:00+00:00,105204510
34676,0,0,2018-05-06 00:00:00+00:00,105204510
34677,0,0,2018-05-13 00:00:00+00:00,105204510
34678,0,0,2018-05-20 00:00:00+00:00,105204510
34679,0,0,2018-05-27 00:00:00+00:00,105204510
34680,0,0,2018-06-03 00:00:00+00:00,105204510
34681,0,0,2018-06-10 00:00:00+00:00,105204510
34682,0,0,2018-06-17 00:00:00+00:00,105204510
34683,0,0,2018-06-24 00:00:00+00:00,105204510
34684,0,0,2018-07-01 00:00:00+00:00,105204510
34685,0,0,2018-07-08 00:00:00+00:00,105204510
34686,0,0,2018-07-15 00:00:00+00:00,105204510
34687,0,0,2018-07-22 00:00:00+00:00,105204510
34688,0,0,2018-07-29 00:00:00+00:00,105204510
34689,0,0,2018-08-05 00:00:00+00:00,105204510
34690,0,0,2018-08-12 00:00:00+00:00,105204510
34691,0,0,2018-08-19 00:00:00+00:00,105204510
34692,0,0,2018-08-26 00:00:00+00:00,105204510
34693,0,0,2018-09-02 00:00:00+00:00,105204510
34694,0,0,2018-09-09 00:00:00+00:00,105204510
34695,0,0,2018-09-16 00:00:00+00:00,105204510
34696,0,0,2018-09-23 00:00:00+00:00,105204510
34697,0,0,2018-09-30 00:00:00+00:00,105204510
34698,0,0,2018-10-07 00:00:00+00:00,105204510
34699,0,0,2018-10-14 00:00:00+00:00,105204510
34700,0,0,2018-10-21 00:00:00+00:00,105204510
34701,0,0,2018-10-28 00:00:00+00:00,105204510
34702,0,0,2018-11-04 00:00:00+00:00,105204510
34703,0,0,2018-11-11 00:00:00+00:00,105204510
34704,0,0,2018-11-18 00:00:00+00:00,105204510
34705,0,0,2018-11-25 00:00:00+00:00,105204510
34706,0,0,2018-12-02 00:00:00+00:00,105204510
34707,0,0,2018-12-09 00:00:00+00:00,105204510
34708,0,0,2018-12-16 00:00:00+00:00,105204510
34709,0,0,2018-12-23 00:00:00+00:00,105204510
34710,0,0,2018-12-30 00:00:00+00:00,105204510
34711,0,0,2019-01-06 00:00:00+00:00,105204510
34712,0,0,2019-01-13 00:00:00+00:00,105204510
34713,0,0,2019-01-20 00:00:00+00:00,105204510
34714,0,0,2019-01-27 00:00:00+00:00,105204510
34715,2,2,2019-02-03 00:00:00+00:00,105204510
34716,5,1,2017-10-01 00:00:00+00:00,105204510
34717,0,0,2017-10-08 00:00:00+00:00,105204510
34718,0,0,2017-10-15 00:00:00+00:00,105204510
34719,0,0,2017-10-22 00:00:00+00:00,105204510
34720,0,0,2017-10-29 00:00:00+00:00,105204510
34721,0,0,2017-11-05 00:00:00+00:00,105204510
34722,0,0,2017-11-12 00:00:00+00:00,105204510
34723,0,0,2017-11-19 00:00:00+00:00,105204510
34724,0,0,2017-11-26 00:00:00+00:00,105204510
34725,0,0,2017-12-03 00:00:00+00:00,105204510
34726,0,0,2017-12-10 00:00:00+00:00,105204510
34727,0,0,2017-12-17 00:00:00+00:00,105204510
34728,0,0,2017-12-24 00:00:00+00:00,105204510
34729,0,0,2017-12-31 00:00:00+00:00,105204510
34730,0,0,2018-01-07 00:00:00+00:00,105204510
34731,0,0,2018-01-14 00:00:00+00:00,105204510
34732,0,0,2018-01-21 00:00:00+00:00,105204510
34733,0,0,2018-01-28 00:00:00+00:00,105204510
34734,0,0,2018-02-04 00:00:00+00:00,105204510
34735,0,0,2018-02-11 00:00:00+00:00,105204510
34736,0,0,2018-02-18 00:00:00+00:00,105204510
34737,0,0,2018-02-25 00:00:00+00:00,105204510
34738,0,0,2018-03-04 00:00:00+00:00,105204510
34739,0,0,2018-03-11 00:00:00+00:00,105204510
34740,0,0,2018-03-18 00:00:00+00:00,105204510
34741,0,0,2018-03-25 00:00:00+00:00,105204510
34742,0,0,2018-04-01 00:00:00+00:00,105204510
34743,0,0,2018-04-08 00:00:00+00:00,105204510
34744,0,0,2018-04-15 00:00:00+00:00,105204510
34745,0,0,2018-04-22 00:00:00+00:00,105204510
34746,0,0,2018-04-29 00:00:00+00:00,105204510
34747,0,0,2018-05-06 00:00:00+00:00,105204510
34748,0,0,2018-05-13 00:00:00+00:00,105204510
34749,0,0,2018-05-20 00:00:00+00:00,105204510
34750,0,0,2018-05-27 00:00:00+00:00,105204510
34751,0,0,2018-06-03 00:00:00+00:00,105204510
34752,0,0,2018-06-10 00:00:00+00:00,105204510
34753,0,0,2018-06-17 00:00:00+00:00,105204510
34754,0,0,2018-06-24 00:00:00+00:00,105204510
34755,0,0,2018-07-01 00:00:00+00:00,105204510
34756,0,0,2018-07-08 00:00:00+00:00,105204510
34757,0,0,2018-07-15 00:00:00+00:00,105204510
34758,0,0,2018-07-22 00:00:00+00:00,105204510
34759,0,0,2018-07-29 00:00:00+00:00,105204510
34760,0,0,2018-08-05 00:00:00+00:00,105204510
34761,0,0,2018-08-12 00:00:00+00:00,105204510
34762,0,0,2018-08-19 00:00:00+00:00,105204510
34763,0,0,2018-08-26 00:00:00+00:00,105204510
34764,0,0,2018-09-02 00:00:00+00:00,105204510
34765,0,0,2018-09-09 00:00:00+00:00,105204510
34766,0,0,2018-09-16 00:00:00+00:00,105204510
34767,0,0,2018-09-23 00:00:00+00:00,105204510
34768,0,0,2018-09-30 00:00:00+00:00,105204510
34769,0,0,2018-10-07 00:00:00+00:00,105204510
34770,0,0,2018-10-14 00:00:00+00:00,105204510
34771,0,0,2018-10-21 00:00:00+00:00,105204510
34772,0,0,2018-10-28 00:00:00+00:00,105204510
34773,0,0,2018-11-04 00:00:00+00:00,105204510
34774,0,0,2018-11-11 00:00:00+00:00,105204510
34775,0,0,2018-11-18 00:00:00+00:00,105204510
34776,0,0,2018-11-25 00:00:00+00:00,105204510
34777,0,0,2018-12-02 00:00:00+00:00,105204510
34778,0,0,2018-12-09 00:00:00+00:00,105204510
34779,0,0,2018-12-16 00:00:00+00:00,105204510
34780,0,0,2018-12-23 00:00:00+00:00,105204510
34781,0,0,2018-12-30 00:00:00+00:00,105204510
34782,0,0,2019-01-06 00:00:00+00:00,105204510
34783,0,0,2019-01-13 00:00:00+00:00,105204510
34784,0,0,2019-01-20 00:00:00+00:00,105204510
34785,0,0,2019-01-27 00:00:00+00:00,105204510
34786,2,2,2019-02-03 00:00:00+00:00,105204510
34787,1,1,2015-09-06 00:00:00+00:00,41820544
34788,0,0,2015-09-13 00:00:00+00:00,41820544
34789,0,0,2015-09-20 00:00:00+00:00,41820544
34790,0,0,2015-09-27 00:00:00+00:00,41820544
34791,0,0,2015-10-04 00:00:00+00:00,41820544
34792,0,0,2015-10-11 00:00:00+00:00,41820544
34793,4,2,2015-10-18 00:00:00+00:00,41820544
34794,0,0,2015-10-25 00:00:00+00:00,41820544
34795,0,0,2015-11-01 00:00:00+00:00,41820544
34796,0,0,2015-11-08 00:00:00+00:00,41820544
34797,0,0,2015-11-15 00:00:00+00:00,41820544
34798,0,0,2015-11-22 00:00:00+00:00,41820544
34799,2,1,2015-11-29 00:00:00+00:00,41820544
34800,9,1,2015-12-06 00:00:00+00:00,41820544
34801,14,1,2015-12-13 00:00:00+00:00,41820544
34802,9,2,2015-12-20 00:00:00+00:00,41820544
34803,0,0,2015-12-27 00:00:00+00:00,41820544
34804,2,1,2016-01-03 00:00:00+00:00,41820544
34805,1,1,2016-01-10 00:00:00+00:00,41820544
34806,8,1,2016-01-17 00:00:00+00:00,41820544
34807,0,0,2016-01-24 00:00:00+00:00,41820544
34808,0,0,2016-01-31 00:00:00+00:00,41820544
34809,0,0,2016-02-07 00:00:00+00:00,41820544
34810,6,2,2016-02-14 00:00:00+00:00,41820544
34811,2,1,2016-02-21 00:00:00+00:00,41820544
34812,0,0,2016-02-28 00:00:00+00:00,41820544
34813,0,0,2016-03-06 00:00:00+00:00,41820544
34814,0,0,2016-03-13 00:00:00+00:00,41820544
34815,26,3,2016-03-20 00:00:00+00:00,41820544
34816,0,0,2016-03-27 00:00:00+00:00,41820544
34817,0,0,2016-04-03 00:00:00+00:00,41820544
34818,0,0,2016-04-10 00:00:00+00:00,41820544
34819,0,0,2016-04-17 00:00:00+00:00,41820544
34820,0,0,2016-04-24 00:00:00+00:00,41820544
34821,0,0,2016-05-01 00:00:00+00:00,41820544
34822,0,0,2016-05-08 00:00:00+00:00,41820544
34823,0,0,2016-05-15 00:00:00+00:00,41820544
34824,3,3,2016-05-22 00:00:00+00:00,41820544
34825,0,0,2016-05-29 00:00:00+00:00,41820544
34826,0,0,2016-06-05 00:00:00+00:00,41820544
34827,0,0,2016-06-12 00:00:00+00:00,41820544
34828,10,2,2016-06-19 00:00:00+00:00,41820544
34829,31,2,2016-06-26 00:00:00+00:00,41820544
34830,19,2,2016-07-03 00:00:00+00:00,41820544
34831,2,2,2016-07-10 00:00:00+00:00,41820544
34832,0,0,2016-07-17 00:00:00+00:00,41820544
34833,0,0,2016-07-24 00:00:00+00:00,41820544
34834,0,0,2016-07-31 00:00:00+00:00,41820544
34835,0,0,2016-08-07 00:00:00+00:00,41820544
34836,4,1,2016-08-14 00:00:00+00:00,41820544
34837,7,2,2016-08-21 00:00:00+00:00,41820544
34838,0,0,2016-08-28 00:00:00+00:00,41820544
34839,0,0,2016-09-04 00:00:00+00:00,41820544
34840,0,0,2016-09-11 00:00:00+00:00,41820544
34841,0,0,2016-09-18 00:00:00+00:00,41820544
34842,0,0,2016-09-25 00:00:00+00:00,41820544
34843,0,0,2016-10-02 00:00:00+00:00,41820544
34844,0,0,2016-10-09 00:00:00+00:00,41820544
34845,0,0,2016-10-16 00:00:00+00:00,41820544
34846,0,0,2016-10-23 00:00:00+00:00,41820544
34847,0,0,2016-10-30 00:00:00+00:00,41820544
34848,0,0,2016-11-06 00:00:00+00:00,41820544
34849,0,0,2016-11-13 00:00:00+00:00,41820544
34850,0,0,2016-11-20 00:00:00+00:00,41820544
34851,0,0,2016-11-27 00:00:00+00:00,41820544
34852,0,0,2016-12-04 00:00:00+00:00,41820544
34853,0,0,2016-12-11 00:00:00+00:00,41820544
34854,0,0,2016-12-18 00:00:00+00:00,41820544
34855,0,0,2016-12-25 00:00:00+00:00,41820544
34856,0,0,2017-01-01 00:00:00+00:00,41820544
34857,0,0,2017-01-08 00:00:00+00:00,41820544
34858,0,0,2017-01-15 00:00:00+00:00,41820544
34859,0,0,2017-01-22 00:00:00+00:00,41820544
34860,0,0,2017-01-29 00:00:00+00:00,41820544
34861,0,0,2017-02-05 00:00:00+00:00,41820544
34862,0,0,2017-02-12 00:00:00+00:00,41820544
34863,0,0,2017-02-19 00:00:00+00:00,41820544
34864,0,0,2017-02-26 00:00:00+00:00,41820544
34865,0,0,2017-03-05 00:00:00+00:00,41820544
34866,0,0,2017-03-12 00:00:00+00:00,41820544
34867,0,0,2017-03-19 00:00:00+00:00,41820544
34868,0,0,2017-03-26 00:00:00+00:00,41820544
34869,0,0,2017-04-02 00:00:00+00:00,41820544
34870,0,0,2017-04-09 00:00:00+00:00,41820544
34871,0,0,2017-04-16 00:00:00+00:00,41820544
34872,0,0,2017-04-23 00:00:00+00:00,41820544
34873,0,0,2017-04-30 00:00:00+00:00,41820544
34874,0,0,2017-05-07 00:00:00+00:00,41820544
34875,0,0,2017-05-14 00:00:00+00:00,41820544
34876,0,0,2017-05-21 00:00:00+00:00,41820544
34877,0,0,2017-05-28 00:00:00+00:00,41820544
34878,0,0,2017-06-04 00:00:00+00:00,41820544
34879,0,0,2017-06-11 00:00:00+00:00,41820544
34880,3,1,2017-06-18 00:00:00+00:00,41820544
34881,34,2,2017-06-25 00:00:00+00:00,41820544
34882,0,0,2017-07-02 00:00:00+00:00,41820544
34883,0,0,2017-07-09 00:00:00+00:00,41820544
34884,0,0,2017-07-16 00:00:00+00:00,41820544
34885,0,0,2017-07-23 00:00:00+00:00,41820544
34886,0,0,2017-07-30 00:00:00+00:00,41820544
34887,0,0,2017-08-06 00:00:00+00:00,41820544
34888,0,0,2017-08-13 00:00:00+00:00,41820544
34889,0,0,2017-08-20 00:00:00+00:00,41820544
34890,0,0,2017-08-27 00:00:00+00:00,41820544
34891,0,0,2017-09-03 00:00:00+00:00,41820544
34892,1,1,2017-09-10 00:00:00+00:00,41820544
34893,5,2,2017-09-17 00:00:00+00:00,41820544
34894,9,2,2017-09-24 00:00:00+00:00,41820544
34895,34,3,2017-10-01 00:00:00+00:00,41820544
34896,0,0,2017-10-08 00:00:00+00:00,41820544
34897,0,0,2017-10-15 00:00:00+00:00,41820544
34898,0,0,2017-10-22 00:00:00+00:00,41820544
34899,0,0,2017-10-29 00:00:00+00:00,41820544
34900,0,0,2017-11-05 00:00:00+00:00,41820544
34901,0,0,2017-11-12 00:00:00+00:00,41820544
34902,0,0,2017-11-19 00:00:00+00:00,41820544
34903,0,0,2017-11-26 00:00:00+00:00,41820544
34904,0,0,2017-12-03 00:00:00+00:00,41820544
34905,0,0,2017-12-10 00:00:00+00:00,41820544
34906,0,0,2017-12-17 00:00:00+00:00,41820544
34907,0,0,2017-12-24 00:00:00+00:00,41820544
34908,0,0,2017-12-31 00:00:00+00:00,41820544
34909,0,0,2018-01-07 00:00:00+00:00,41820544
34910,0,0,2018-01-14 00:00:00+00:00,41820544
34911,0,0,2018-01-21 00:00:00+00:00,41820544
34912,0,0,2018-01-28 00:00:00+00:00,41820544
34913,0,0,2018-02-04 00:00:00+00:00,41820544
34914,0,0,2018-02-11 00:00:00+00:00,41820544
34915,0,0,2018-02-18 00:00:00+00:00,41820544
34916,0,0,2018-02-25 00:00:00+00:00,41820544
34917,0,0,2018-03-04 00:00:00+00:00,41820544
34918,0,0,2018-03-11 00:00:00+00:00,41820544
34919,0,0,2018-03-18 00:00:00+00:00,41820544
34920,0,0,2018-03-25 00:00:00+00:00,41820544
34921,0,0,2018-04-01 00:00:00+00:00,41820544
34922,0,0,2018-04-08 00:00:00+00:00,41820544
34923,0,0,2018-04-15 00:00:00+00:00,41820544
34924,0,0,2018-04-22 00:00:00+00:00,41820544
34925,0,0,2018-04-29 00:00:00+00:00,41820544
34926,0,0,2018-05-06 00:00:00+00:00,41820544
34927,0,0,2018-05-13 00:00:00+00:00,41820544
34928,0,0,2018-05-20 00:00:00+00:00,41820544
34929,0,0,2018-05-27 00:00:00+00:00,41820544
34930,0,0,2018-06-03 00:00:00+00:00,41820544
34931,0,0,2018-06-10 00:00:00+00:00,41820544
34932,0,0,2018-06-17 00:00:00+00:00,41820544
34933,0,0,2018-06-24 00:00:00+00:00,41820544
34934,0,0,2018-07-01 00:00:00+00:00,41820544
34935,0,0,2018-07-08 00:00:00+00:00,41820544
34936,0,0,2018-07-15 00:00:00+00:00,41820544
34937,0,0,2018-07-22 00:00:00+00:00,41820544
34938,0,0,2018-07-29 00:00:00+00:00,41820544
34939,0,0,2018-08-05 00:00:00+00:00,41820544
34940,0,0,2018-08-12 00:00:00+00:00,41820544
34941,0,0,2018-08-19 00:00:00+00:00,41820544
34942,0,0,2018-08-26 00:00:00+00:00,41820544
34943,0,0,2018-09-02 00:00:00+00:00,41820544
34944,0,0,2018-09-09 00:00:00+00:00,41820544
34945,0,0,2018-09-16 00:00:00+00:00,41820544
34946,0,0,2018-09-23 00:00:00+00:00,41820544
34947,0,0,2018-09-30 00:00:00+00:00,41820544
34948,0,0,2018-10-07 00:00:00+00:00,41820544
34949,0,0,2018-10-14 00:00:00+00:00,41820544
34950,0,0,2018-10-21 00:00:00+00:00,41820544
34951,0,0,2018-10-28 00:00:00+00:00,41820544
34952,0,0,2018-11-04 00:00:00+00:00,41820544
34953,0,0,2018-11-11 00:00:00+00:00,41820544
34954,0,0,2018-11-18 00:00:00+00:00,41820544
34955,1,1,2018-11-25 00:00:00+00:00,41820544
34956,0,0,2018-12-02 00:00:00+00:00,41820544
34957,7,2,2018-12-09 00:00:00+00:00,41820544
34958,4,2,2018-12-16 00:00:00+00:00,41820544
34959,0,0,2018-12-23 00:00:00+00:00,41820544
34960,0,0,2018-12-30 00:00:00+00:00,41820544
34961,1,1,2019-01-06 00:00:00+00:00,41820544
34962,0,0,2019-01-13 00:00:00+00:00,41820544
34963,0,0,2019-01-20 00:00:00+00:00,41820544
34964,1,1,2019-01-27 00:00:00+00:00,41820544
34965,3,1,2019-02-03 00:00:00+00:00,41820544
34966,1,1,2019-02-10 00:00:00+00:00,41820544
34967,0,0,2019-02-17 00:00:00+00:00,41820544
34968,0,0,2019-02-24 00:00:00+00:00,41820544
34969,0,0,2019-03-03 00:00:00+00:00,41820544
34970,0,0,2019-03-10 00:00:00+00:00,41820544
34971,0,0,2019-03-17 00:00:00+00:00,41820544
34972,0,0,2019-03-24 00:00:00+00:00,41820544
34973,0,0,2019-03-31 00:00:00+00:00,41820544
34974,0,0,2019-04-07 00:00:00+00:00,41820544
34975,0,0,2019-04-14 00:00:00+00:00,41820544
34976,0,0,2019-04-21 00:00:00+00:00,41820544
34977,0,0,2019-04-28 00:00:00+00:00,41820544
34978,0,0,2019-05-05 00:00:00+00:00,41820544
34979,0,0,2019-05-12 00:00:00+00:00,41820544
34980,0,0,2019-05-19 00:00:00+00:00,41820544
34981,0,0,2019-05-26 00:00:00+00:00,41820544
34982,0,0,2019-06-02 00:00:00+00:00,41820544
34983,0,0,2019-06-09 00:00:00+00:00,41820544
34984,0,0,2019-06-16 00:00:00+00:00,41820544
34985,0,0,2019-06-23 00:00:00+00:00,41820544
34986,0,0,2019-06-30 00:00:00+00:00,41820544
34987,0,0,2019-07-07 00:00:00+00:00,41820544
34988,0,0,2019-07-14 00:00:00+00:00,41820544
34989,0,0,2019-07-21 00:00:00+00:00,41820544
34990,0,0,2019-07-28 00:00:00+00:00,41820544
34991,0,0,2019-08-04 00:00:00+00:00,41820544
34992,0,0,2019-08-11 00:00:00+00:00,41820544
34993,0,0,2019-08-18 00:00:00+00:00,41820544
34994,0,0,2019-08-25 00:00:00+00:00,41820544
34995,0,0,2019-09-01 00:00:00+00:00,41820544
34996,0,0,2019-09-08 00:00:00+00:00,41820544
34997,0,0,2019-09-15 00:00:00+00:00,41820544
34998,0,0,2019-09-22 00:00:00+00:00,41820544
34999,0,0,2019-09-29 00:00:00+00:00,41820544
35000,0,0,2019-10-06 00:00:00+00:00,41820544
35001,0,0,2019-10-13 00:00:00+00:00,41820544
35002,0,0,2019-10-20 00:00:00+00:00,41820544
35003,0,0,2019-10-27 00:00:00+00:00,41820544
35004,0,0,2019-11-03 00:00:00+00:00,41820544
35005,0,0,2019-11-10 00:00:00+00:00,41820544
35006,0,0,2019-11-17 00:00:00+00:00,41820544
35007,0,0,2019-11-24 00:00:00+00:00,41820544
35008,0,0,2019-12-01 00:00:00+00:00,41820544
35009,1,1,2019-12-08 00:00:00+00:00,41820544
35010,3,2,2014-11-16 00:00:00+00:00,26562411
35011,0,0,2014-11-23 00:00:00+00:00,26562411
35012,1,1,2014-11-30 00:00:00+00:00,26562411
35013,0,0,2014-12-07 00:00:00+00:00,26562411
35014,0,0,2014-12-14 00:00:00+00:00,26562411
35015,0,0,2014-12-21 00:00:00+00:00,26562411
35016,0,0,2014-12-28 00:00:00+00:00,26562411
35017,0,0,2015-01-04 00:00:00+00:00,26562411
35018,0,0,2015-01-11 00:00:00+00:00,26562411
35019,0,0,2015-01-18 00:00:00+00:00,26562411
35020,0,0,2015-01-25 00:00:00+00:00,26562411
35021,0,0,2015-02-01 00:00:00+00:00,26562411
35022,8,1,2015-02-08 00:00:00+00:00,26562411
35023,0,0,2015-02-15 00:00:00+00:00,26562411
35024,2,1,2015-02-22 00:00:00+00:00,26562411
35025,0,0,2015-03-01 00:00:00+00:00,26562411
35026,0,0,2015-03-08 00:00:00+00:00,26562411
35027,1,1,2015-03-15 00:00:00+00:00,26562411
35028,1,1,2015-03-22 00:00:00+00:00,26562411
35029,13,2,2015-03-29 00:00:00+00:00,26562411
35030,7,2,2015-04-05 00:00:00+00:00,26562411
35031,0,0,2015-04-12 00:00:00+00:00,26562411
35032,3,2,2015-04-19 00:00:00+00:00,26562411
35033,0,0,2015-04-26 00:00:00+00:00,26562411
35034,0,0,2015-05-03 00:00:00+00:00,26562411
35035,0,0,2015-05-10 00:00:00+00:00,26562411
35036,0,0,2015-05-17 00:00:00+00:00,26562411
35037,6,1,2015-05-24 00:00:00+00:00,26562411
35038,0,0,2015-05-31 00:00:00+00:00,26562411
35039,0,0,2015-06-07 00:00:00+00:00,26562411
35040,0,0,2015-06-14 00:00:00+00:00,26562411
35041,0,0,2015-06-21 00:00:00+00:00,26562411
35042,0,0,2015-06-28 00:00:00+00:00,26562411
35043,0,0,2015-07-05 00:00:00+00:00,26562411
35044,5,2,2015-07-12 00:00:00+00:00,26562411
35045,44,1,2015-07-19 00:00:00+00:00,26562411
35046,3,2,2015-07-26 00:00:00+00:00,26562411
35047,4,2,2015-08-02 00:00:00+00:00,26562411
35048,0,0,2015-08-09 00:00:00+00:00,26562411
35049,0,0,2015-08-16 00:00:00+00:00,26562411
35050,10,2,2015-08-23 00:00:00+00:00,26562411
35051,13,1,2015-08-30 00:00:00+00:00,26562411
35052,7,1,2015-09-06 00:00:00+00:00,26562411
35053,11,3,2015-09-13 00:00:00+00:00,26562411
35054,4,1,2015-09-20 00:00:00+00:00,26562411
35055,3,1,2015-09-27 00:00:00+00:00,26562411
35056,1,1,2015-10-04 00:00:00+00:00,26562411
35057,6,2,2015-10-11 00:00:00+00:00,26562411
35058,4,1,2015-10-18 00:00:00+00:00,26562411
35059,6,2,2015-10-25 00:00:00+00:00,26562411
35060,3,1,2015-11-01 00:00:00+00:00,26562411
35061,1,1,2015-11-08 00:00:00+00:00,26562411
35062,1,1,2015-11-15 00:00:00+00:00,26562411
35063,2,2,2015-11-22 00:00:00+00:00,26562411
35064,2,1,2015-11-29 00:00:00+00:00,26562411
35065,1,1,2015-12-06 00:00:00+00:00,26562411
35066,0,0,2015-12-13 00:00:00+00:00,26562411
35067,0,0,2015-12-20 00:00:00+00:00,26562411
35068,2,1,2015-12-27 00:00:00+00:00,26562411
35069,2,1,2016-01-03 00:00:00+00:00,26562411
35070,5,2,2016-01-10 00:00:00+00:00,26562411
35071,1,1,2016-01-17 00:00:00+00:00,26562411
35072,2,1,2016-01-24 00:00:00+00:00,26562411
35073,4,1,2016-01-31 00:00:00+00:00,26562411
35074,0,0,2016-02-07 00:00:00+00:00,26562411
35075,3,2,2016-02-14 00:00:00+00:00,26562411
35076,1,1,2016-02-21 00:00:00+00:00,26562411
35077,0,0,2016-02-28 00:00:00+00:00,26562411
35078,0,0,2016-03-06 00:00:00+00:00,26562411
35079,0,0,2016-03-13 00:00:00+00:00,26562411
35080,0,0,2016-03-20 00:00:00+00:00,26562411
35081,0,0,2016-03-27 00:00:00+00:00,26562411
35082,0,0,2016-04-03 00:00:00+00:00,26562411
35083,0,0,2016-04-10 00:00:00+00:00,26562411
35084,0,0,2016-04-17 00:00:00+00:00,26562411
35085,1,1,2016-04-24 00:00:00+00:00,26562411
35086,0,0,2016-05-01 00:00:00+00:00,26562411
35087,0,0,2016-05-08 00:00:00+00:00,26562411
35088,0,0,2016-05-15 00:00:00+00:00,26562411
35089,1,1,2016-05-22 00:00:00+00:00,26562411
35090,0,0,2016-05-29 00:00:00+00:00,26562411
35091,0,0,2016-06-05 00:00:00+00:00,26562411
35092,0,0,2016-06-12 00:00:00+00:00,26562411
35093,0,0,2016-06-19 00:00:00+00:00,26562411
35094,0,0,2016-06-26 00:00:00+00:00,26562411
35095,0,0,2016-07-03 00:00:00+00:00,26562411
35096,7,1,2016-07-10 00:00:00+00:00,26562411
35097,5,1,2016-07-17 00:00:00+00:00,26562411
35098,4,1,2016-07-24 00:00:00+00:00,26562411
35099,0,0,2016-07-31 00:00:00+00:00,26562411
35100,6,1,2016-08-07 00:00:00+00:00,26562411
35101,1,1,2016-08-14 00:00:00+00:00,26562411
35102,4,1,2016-08-21 00:00:00+00:00,26562411
35103,0,0,2016-08-28 00:00:00+00:00,26562411
35104,0,0,2016-09-04 00:00:00+00:00,26562411
35105,1,1,2016-09-11 00:00:00+00:00,26562411
35106,0,0,2016-09-18 00:00:00+00:00,26562411
35107,1,1,2016-09-25 00:00:00+00:00,26562411
35108,0,0,2016-10-02 00:00:00+00:00,26562411
35109,0,0,2016-10-09 00:00:00+00:00,26562411
35110,0,0,2016-10-16 00:00:00+00:00,26562411
35111,6,1,2016-10-23 00:00:00+00:00,26562411
35112,2,1,2016-10-30 00:00:00+00:00,26562411
35113,4,1,2016-11-06 00:00:00+00:00,26562411
35114,0,0,2016-11-13 00:00:00+00:00,26562411
35115,3,1,2016-11-20 00:00:00+00:00,26562411
35116,2,1,2016-11-27 00:00:00+00:00,26562411
35117,0,0,2016-12-04 00:00:00+00:00,26562411
35118,0,0,2016-12-11 00:00:00+00:00,26562411
35119,0,0,2016-12-18 00:00:00+00:00,26562411
35120,0,0,2016-12-25 00:00:00+00:00,26562411
35121,0,0,2017-01-01 00:00:00+00:00,26562411
35122,0,0,2017-01-08 00:00:00+00:00,26562411
35123,0,0,2017-01-15 00:00:00+00:00,26562411
35124,0,0,2017-01-22 00:00:00+00:00,26562411
35125,0,0,2017-01-29 00:00:00+00:00,26562411
35126,0,0,2017-02-05 00:00:00+00:00,26562411
35127,0,0,2017-02-12 00:00:00+00:00,26562411
35128,0,0,2017-02-19 00:00:00+00:00,26562411
35129,0,0,2017-02-26 00:00:00+00:00,26562411
35130,0,0,2017-03-05 00:00:00+00:00,26562411
35131,0,0,2017-03-12 00:00:00+00:00,26562411
35132,0,0,2017-03-19 00:00:00+00:00,26562411
35133,0,0,2017-03-26 00:00:00+00:00,26562411
35134,0,0,2017-04-02 00:00:00+00:00,26562411
35135,0,0,2017-04-09 00:00:00+00:00,26562411
35136,0,0,2017-04-16 00:00:00+00:00,26562411
35137,0,0,2017-04-23 00:00:00+00:00,26562411
35138,0,0,2017-04-30 00:00:00+00:00,26562411
35139,0,0,2017-05-07 00:00:00+00:00,26562411
35140,0,0,2017-05-14 00:00:00+00:00,26562411
35141,0,0,2017-05-21 00:00:00+00:00,26562411
35142,0,0,2017-05-28 00:00:00+00:00,26562411
35143,0,0,2017-06-04 00:00:00+00:00,26562411
35144,0,0,2017-06-11 00:00:00+00:00,26562411
35145,0,0,2017-06-18 00:00:00+00:00,26562411
35146,0,0,2017-06-25 00:00:00+00:00,26562411
35147,0,0,2017-07-02 00:00:00+00:00,26562411
35148,0,0,2017-07-09 00:00:00+00:00,26562411
35149,0,0,2017-07-16 00:00:00+00:00,26562411
35150,0,0,2017-07-23 00:00:00+00:00,26562411
35151,0,0,2017-07-30 00:00:00+00:00,26562411
35152,0,0,2017-08-06 00:00:00+00:00,26562411
35153,0,0,2017-08-13 00:00:00+00:00,26562411
35154,0,0,2017-08-20 00:00:00+00:00,26562411
35155,0,0,2017-08-27 00:00:00+00:00,26562411
35156,0,0,2017-09-03 00:00:00+00:00,26562411
35157,0,0,2017-09-10 00:00:00+00:00,26562411
35158,0,0,2017-09-17 00:00:00+00:00,26562411
35159,0,0,2017-09-24 00:00:00+00:00,26562411
35160,0,0,2017-10-01 00:00:00+00:00,26562411
35161,0,0,2017-10-08 00:00:00+00:00,26562411
