,datetime,year,month,day,number_of_pushes,number_of_forks,number_of_pulls,number_of_Bookmarks,issue_comment_count,issue_author_count,commit_comment_count,commit_author_count,number_of_issues,commit_count,unique_committer_count,Total_count,Status
642,2016-10-30,2016,10,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
643,2016-11-06,2016,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
644,2016-11-13,2016,11,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
645,2016-11-20,2016,11,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
646,2016-11-27,2016,11,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,2016-12-04,2016,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
648,2016-12-11,2016,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
649,2016-12-18,2016,12,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
650,2016-12-25,2016,12,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
651,2017-01-01,2017,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
652,2017-01-08,2017,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
653,2017-01-15,2017,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
654,2017-01-22,2017,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
655,2017-01-29,2017,1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
656,2017-02-05,2017,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
657,2017-02-12,2017,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
658,2017-02-19,2017,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
659,2017-02-26,2017,2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
660,2017-03-05,2017,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
661,2017-03-12,2017,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
662,2017-03-19,2017,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
663,2017-03-26,2017,3,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
664,2017-04-02,2017,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
665,2017-04-09,2017,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
666,2017-04-16,2017,4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
667,2017-04-23,2017,4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
668,2017-04-30,2017,4,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
669,2017-05-07,2017,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
670,2017-05-14,2017,5,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
671,2017-05-21,2017,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
672,2017-05-28,2017,5,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
673,2017-06-04,2017,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
674,2017-06-11,2017,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
675,2017-06-18,2017,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
676,2017-06-25,2017,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
677,2017-07-02,2017,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
678,2017-07-09,2017,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
679,2017-07-16,2017,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
680,2017-07-23,2017,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
681,2017-07-30,2017,7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
682,2017-08-06,2017,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
683,2017-08-13,2017,8,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
684,2017-08-20,2017,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
685,2017-08-27,2017,8,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
686,2017-09-03,2017,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
687,2017-09-10,2017,9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
688,2017-09-17,2017,9,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
689,2017-09-24,2017,9,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
690,2017-10-01,2017,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
691,2017-10-08,2017,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
692,2017-10-15,2017,10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
693,2017-10-22,2017,10,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
694,2017-10-29,2017,10,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
695,2017-11-05,2017,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
696,2017-11-12,2017,11,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
697,2017-11-19,2017,11,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
698,2017-11-26,2017,11,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
699,2017-12-03,2017,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
700,2017-12-10,2017,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
701,2017-12-17,2017,12,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
702,2017-12-24,2017,12,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
703,2017-12-31,2017,12,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
704,2018-01-07,2018,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
705,2018-01-14,2018,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
706,2018-01-21,2018,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
707,2018-01-28,2018,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
708,2018-02-04,2018,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
709,2018-02-11,2018,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
710,2018-02-18,2018,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
711,2018-02-25,2018,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
712,2018-03-04,2018,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
713,2018-03-11,2018,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
714,2018-03-18,2018,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
715,2018-03-25,2018,3,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
716,2018-04-01,2018,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
717,2018-04-08,2018,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
718,2018-04-15,2018,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
719,2018-04-22,2018,4,22,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,13.0,1.0
720,2018-04-29,2018,4,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0
721,2018-05-06,2018,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,2018-05-13,2018,5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723,2018-05-20,2018,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
724,2018-05-27,2018,5,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
725,2018-06-03,2018,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
726,2018-06-10,2018,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
727,2018-06-17,2018,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
728,2018-06-24,2018,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
729,2018-07-01,2018,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
730,2018-07-08,2018,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
731,2018-07-15,2018,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
732,2018-07-22,2018,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
733,2018-07-29,2018,7,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
734,2018-08-05,2018,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
735,2018-08-12,2018,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
736,2018-08-19,2018,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
737,2018-08-26,2018,8,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
738,2018-09-02,2018,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
739,2018-09-09,2018,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
740,2018-09-16,2018,9,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
741,2018-09-23,2018,9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
742,2018-09-30,2018,9,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0
743,2018-10-07,2018,10,7,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0
744,2018-10-14,2018,10,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,2018-10-21,2018,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
746,2018-10-28,2018,10,28,7.0,1.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,2.0,30.0,1.0
747,2018-11-04,2018,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,2018-11-11,2018,11,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
749,2018-11-18,2018,11,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,2018-11-25,2018,11,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
751,2018-12-02,2018,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
752,2018-12-09,2018,12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
753,2018-12-16,2018,12,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
754,2018-12-23,2018,12,23,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0
755,2018-12-30,2018,12,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,2019-01-06,2019,1,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0
757,2019-01-13,2019,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,2019-01-20,2019,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
759,2019-01-27,2019,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
760,2019-02-03,2019,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,2019-02-10,2019,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
762,2019-02-17,2019,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
763,2019-02-24,2019,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
764,2019-03-03,2019,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
765,2019-03-10,2019,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
766,2019-03-17,2019,3,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
767,2019-03-24,2019,3,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
768,2019-03-31,2019,3,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
769,2019-04-07,2019,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
770,2019-04-14,2019,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
771,2019-04-21,2019,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
772,2019-04-28,2019,4,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
773,2019-05-05,2019,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
774,2019-05-12,2019,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
775,2019-05-19,2019,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
776,2019-05-26,2019,5,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
777,2019-06-02,2019,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
778,2019-06-09,2019,6,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
779,2019-06-16,2019,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,2019-06-23,2019,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
781,2019-06-30,2019,6,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
782,2019-07-07,2019,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
783,2019-07-14,2019,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
784,2019-07-21,2019,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
785,2019-07-28,2019,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
786,2019-08-04,2019,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
787,2019-08-11,2019,8,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
788,2019-08-18,2019,8,18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
789,2019-08-25,2019,8,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,2019-09-01,2019,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
791,2019-09-08,2019,9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
792,2019-09-15,2019,9,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
793,2019-09-22,2019,9,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
794,2019-09-29,2019,9,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
795,2019-10-06,2019,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
796,2019-10-13,2019,10,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
797,2019-10-20,2019,10,20,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0
798,2019-10-27,2019,10,27,,,,,,,,,,0.0,0.0,0.0,0.0
799,2019-11-03,2019,11,3,,,,,,,,,,0.0,0.0,0.0,1.0
800,2019-11-10,2019,11,10,,,,,,,,,,0.0,0.0,0.0,1.0
801,2019-11-17,2019,11,17,,,,,,,,,,0.0,0.0,0.0,1.0
802,2019-11-24,2019,11,24,,,,,,,,,,0.0,0.0,0.0,1.0
803,2019-12-01,2019,12,1,,,,,,,,,,0.0,0.0,0.0,1.0
804,2019-12-08,2019,12,8,,,,,,,,,,0.0,0.0,0.0,1.0
805,2019-12-15,2019,12,15,,,,,,,,,,0.0,0.0,0.0,1.0
806,2019-12-22,2019,12,22,,,,,,,,,,0.0,0.0,0.0,1.0
807,2019-12-29,2019,12,29,,,,,,,,,,0.0,0.0,0.0,1.0
808,2020-01-05,2020,1,5,,,,,,,,,,0.0,0.0,0.0,1.0
809,2020-01-12,2020,1,12,,,,,,,,,,0.0,0.0,0.0,1.0
810,2020-01-19,2020,1,19,,,,,,,,,,0.0,0.0,0.0,1.0
811,2020-01-26,2020,1,26,,,,,,,,,,0.0,0.0,0.0,1.0
812,2020-02-02,2020,2,2,,,,,,,,,,0.0,0.0,0.0,1.0
813,2020-02-09,2020,2,9,,,,,,,,,,0.0,0.0,0.0,1.0
814,2020-02-16,2020,2,16,,,,,,,,,,0.0,0.0,0.0,1.0
815,2020-02-23,2020,2,23,,,,,,,,,,0.0,0.0,0.0,1.0
816,2020-03-01,2020,3,1,,,,,,,,,,0.0,0.0,0.0,1.0
817,2020-03-08,2020,3,8,,,,,,,,,,0.0,0.0,0.0,1.0
818,2020-03-15,2020,3,15,,,,,,,,,,0.0,0.0,0.0,1.0
819,2020-03-22,2020,3,22,,,,,,,,,,0.0,0.0,0.0,1.0
820,2020-03-29,2020,3,29,,,,,,,,,,0.0,0.0,0.0,1.0
821,2020-04-05,2020,4,5,,,,,,,,,,0.0,0.0,0.0,1.0
822,2020-04-12,2020,4,12,,,,,,,,,,0.0,0.0,0.0,1.0
823,2020-04-19,2020,4,19,,,,,,,,,,0.0,0.0,0.0,1.0
824,2020-04-26,2020,4,26,,,,,,,,,,0.0,0.0,0.0,1.0
825,2020-05-03,2020,5,3,,,,,,,,,,0.0,0.0,0.0,1.0
826,2020-05-10,2020,5,10,,,,,,,,,,2.0,1.0,3.0,1.0
827,2015-01-04,2015,1,4,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,,,9.0,
828,2015-01-11,2015,1,11,4.0,8.0,6.0,13.0,11.0,9.0,0.0,0.0,0.0,,,51.0,
829,2015-01-18,2015,1,18,0.0,4.0,1.0,8.0,6.0,6.0,0.0,0.0,0.0,,,25.0,
830,2015-01-25,2015,1,25,2.0,2.0,3.0,9.0,12.0,8.0,0.0,0.0,0.0,,,36.0,
831,2015-02-01,2015,2,1,2.0,3.0,3.0,6.0,21.0,11.0,0.0,0.0,0.0,,,46.0,
832,2015-02-08,2015,2,8,14.0,4.0,2.0,7.0,14.0,10.0,0.0,0.0,0.0,,,51.0,1.0
833,2015-02-15,2015,2,15,12.0,2.0,4.0,4.0,58.0,16.0,0.0,0.0,0.0,,,96.0,1.0
834,2015-02-22,2015,2,22,10.0,7.0,3.0,4.0,38.0,21.0,4.0,2.0,0.0,,,89.0,0.0
835,2015-03-01,2015,3,1,0.0,7.0,3.0,6.0,27.0,19.0,0.0,0.0,0.0,,,62.0,0.0
836,2015-03-08,2015,3,8,2.0,4.0,5.0,8.0,26.0,15.0,0.0,0.0,0.0,,,60.0,1.0
837,2015-03-15,2015,3,15,0.0,2.0,1.0,9.0,16.0,15.0,0.0,0.0,0.0,,,43.0,0.0
838,2015-03-22,2015,3,22,4.0,5.0,15.0,3.0,49.0,32.0,0.0,0.0,0.0,,,108.0,1.0
839,2015-03-29,2015,3,29,1.0,5.0,2.0,5.0,63.0,40.0,0.0,0.0,0.0,,,116.0,1.0
840,2015-04-05,2015,4,5,2.0,3.0,3.0,7.0,42.0,21.0,1.0,1.0,0.0,,,80.0,0.0
841,2015-04-12,2015,4,12,1.0,5.0,2.0,7.0,22.0,15.0,0.0,0.0,0.0,,,52.0,0.0
842,2015-04-19,2015,4,19,1.0,4.0,5.0,4.0,21.0,13.0,0.0,0.0,0.0,,,48.0,1.0
843,2015-04-26,2015,4,26,0.0,5.0,1.0,3.0,14.0,14.0,0.0,0.0,0.0,,,37.0,0.0
844,2015-05-03,2015,5,3,11.0,4.0,16.0,7.0,34.0,17.0,0.0,0.0,0.0,,,89.0,1.0
845,2015-05-10,2015,5,10,2.0,6.0,3.0,5.0,61.0,18.0,0.0,0.0,0.0,,,95.0,1.0
846,2015-05-17,2015,5,17,3.0,4.0,6.0,7.0,35.0,25.0,2.0,2.0,0.0,,,84.0,0.0
847,2015-05-24,2015,5,24,11.0,1.0,3.0,10.0,18.0,12.0,2.0,2.0,0.0,,,59.0,0.0
848,2015-05-31,2015,5,31,12.0,8.0,8.0,8.0,40.0,28.0,3.0,3.0,0.0,,,110.0,1.0
849,2015-06-07,2015,6,7,17.0,0.0,4.0,3.0,21.0,12.0,2.0,2.0,0.0,,,61.0,0.0
850,2015-06-14,2015,6,14,3.0,1.0,0.0,5.0,13.0,7.0,8.0,6.0,0.0,,,43.0,0.0
851,2015-06-21,2015,6,21,7.0,2.0,1.0,6.0,28.0,14.0,4.0,2.0,0.0,,,64.0,1.0
852,2015-06-28,2015,6,28,4.0,3.0,2.0,6.0,11.0,8.0,0.0,0.0,0.0,,,34.0,0.0
853,2015-07-05,2015,7,5,1.0,4.0,2.0,4.0,15.0,13.0,0.0,0.0,0.0,,,39.0,1.0
854,2015-07-12,2015,7,12,2.0,4.0,0.0,7.0,16.0,11.0,0.0,0.0,0.0,,,40.0,1.0
855,2015-07-19,2015,7,19,1.0,5.0,4.0,5.0,26.0,17.0,2.0,2.0,0.0,,,62.0,1.0
856,2015-07-26,2015,7,26,2.0,1.0,1.0,11.0,7.0,7.0,0.0,0.0,0.0,,,29.0,0.0
857,2015-08-02,2015,8,2,5.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,,,18.0,0.0
858,2015-08-09,2015,8,9,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,9.0,0.0
859,2015-08-16,2015,8,16,4.0,2.0,4.0,9.0,2.0,2.0,0.0,0.0,0.0,,,23.0,1.0
860,2015-08-23,2015,8,23,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,,,10.0,0.0
