,number_of_pushes,number_of_forks,number_of_pulls,number_of_Bookmarks,issue_comment_count,issue_author_count,commit_comment_count,commit_author_count,number_of_issues,week,repoID
25358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-11-11,24393917
25359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-18,24393917
25360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-25,24393917
25361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-02,24393917
25362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-09,24393917
25363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-16,24393917
25364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-23,24393917
25365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-30,24393917
25366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-06,24393917
25367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-13,24393917
25368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-20,24393917
25369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-27,24393917
25370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-03,24393917
25371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-10,24393917
25372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-17,24393917
25373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-02-24,24393917
25374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-03,24393917
25375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-10,24393917
25376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-17,24393917
25377,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-03-24,24393917
25378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-31,24393917
25379,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-04-07,24393917
25380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-14,24393917
25381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-21,24393917
25382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-28,24393917
25383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-05,24393917
25384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-12,24393917
25385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-19,24393917
25386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-26,24393917
25387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-02,24393917
25388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-06-09,24393917
25389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-16,24393917
25390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-23,24393917
25391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-30,24393917
25392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-07,24393917
25393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-14,24393917
25394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-21,24393917
25395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-28,24393917
25396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-04,24393917
25397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-11,24393917
25398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-18,24393917
25399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-25,24393917
25400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-01,24393917
25401,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-09-08,24393917
25402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-15,24393917
25403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-22,24393917
25404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-29,24393917
25405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-06,24393917
25406,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-10-13,24393917
25407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-20,24393917
25408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-27,24393917
25409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-03,24393917
25410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-10,24393917
25411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-17,24393917
25412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-24,24393917
25413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-01,24393917
25414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-08,24393917
25415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-15,24393917
25416,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-12-22,24393917
25417,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-04-14,179757651
25418,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-04-21,179757651
25419,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-04-28,179757651
25420,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2019-05-05,179757651
25421,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-12,179757651
25422,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-05-19,179757651
25423,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-05-26,179757651
25424,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-06-02,179757651
25425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-09,179757651
25426,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-06-16,179757651
25427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-23,179757651
25428,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-06-30,179757651
25429,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2019-07-07,179757651
25430,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-07-14,179757651
25431,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-07-21,179757651
25432,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-07-28,179757651
25433,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-08-04,179757651
25434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-11,179757651
25435,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-08-18,179757651
25436,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-25,179757651
25437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-09-01,179757651
25438,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-09-08,179757651
25439,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-09-15,179757651
25440,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-09-22,179757651
25441,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-09-29,179757651
25442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-06,179757651
25443,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-10-13,179757651
25444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-10-20,179757651
25445,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2019-10-27,179757651
25446,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2019-11-03,179757651
25447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-11-10,179757651
25448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-17,179757651
25449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-11-24,179757651
25450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-01,179757651
25451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-08,179757651
25452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-12-15,179757651
25453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-22,179757651
25454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-12-29,179757651
25455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-05,179757651
25456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-12,179757651
25457,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-01-19,179757651
25458,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-26,187603642
25459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-02,187603642
25460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-09,187603642
25461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-16,187603642
25462,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-23,187603642
25463,1.0,3.0,12.0,29.0,23.0,6.0,0.0,0.0,0.0,2019-03-31,164026325
25464,0.0,1.0,0.0,2.0,9.0,4.0,0.0,0.0,0.0,2019-04-07,164026325
25465,10.0,6.0,22.0,8.0,20.0,11.0,0.0,0.0,0.0,2019-04-14,164026325
25466,28.0,7.0,63.0,11.0,106.0,33.0,0.0,0.0,0.0,2019-04-21,164026325
25467,52.0,42.0,97.0,438.0,168.0,44.0,0.0,0.0,0.0,2019-04-28,164026325
25468,33.0,19.0,68.0,142.0,156.0,49.0,0.0,0.0,0.0,2019-05-05,164026325
25469,47.0,16.0,86.0,70.0,214.0,59.0,1.0,1.0,0.0,2019-05-12,164026325
25470,34.0,11.0,68.0,65.0,182.0,57.0,0.0,0.0,0.0,2019-05-19,164026325
25471,22.0,5.0,50.0,45.0,130.0,51.0,0.0,0.0,0.0,2019-05-26,164026325
25472,18.0,6.0,42.0,34.0,170.0,47.0,7.0,2.0,0.0,2019-06-02,164026325
25473,24.0,4.0,52.0,8.0,249.0,63.0,0.0,0.0,0.0,2019-06-09,164026325
25474,39.0,3.0,36.0,35.0,139.0,33.0,0.0,0.0,0.0,2019-06-16,164026325
25475,14.0,2.0,34.0,37.0,124.0,37.0,0.0,0.0,0.0,2019-06-23,164026325
25476,10.0,3.0,24.0,41.0,150.0,37.0,0.0,0.0,0.0,2019-06-30,164026325
25477,18.0,6.0,41.0,21.0,125.0,33.0,2.0,2.0,0.0,2019-07-07,164026325
25478,15.0,2.0,31.0,24.0,87.0,25.0,0.0,0.0,0.0,2019-07-14,164026325
25479,17.0,1.0,35.0,15.0,134.0,27.0,0.0,0.0,0.0,2019-07-21,164026325
25480,16.0,4.0,35.0,35.0,126.0,32.0,0.0,0.0,0.0,2019-07-28,164026325
25481,12.0,2.0,31.0,18.0,98.0,29.0,0.0,0.0,0.0,2019-08-04,164026325
25482,12.0,2.0,19.0,18.0,95.0,32.0,0.0,0.0,0.0,2019-08-11,164026325
25483,10.0,4.0,27.0,16.0,88.0,28.0,0.0,0.0,0.0,2019-08-18,164026325
25484,30.0,5.0,69.0,23.0,170.0,35.0,0.0,0.0,0.0,2019-08-25,164026325
25485,20.0,1.0,51.0,23.0,130.0,30.0,0.0,0.0,0.0,2019-09-01,164026325
25486,28.0,5.0,63.0,21.0,91.0,21.0,0.0,0.0,0.0,2019-09-08,164026325
25487,8.0,4.0,18.0,13.0,44.0,22.0,0.0,0.0,0.0,2019-09-15,164026325
25488,26.0,7.0,57.0,23.0,126.0,36.0,0.0,0.0,0.0,2019-09-22,164026325
25489,31.0,5.0,43.0,30.0,86.0,38.0,0.0,0.0,0.0,2019-09-29,164026325
25490,45.0,3.0,72.0,19.0,180.0,45.0,0.0,0.0,0.0,2019-10-06,164026325
25491,15.0,2.0,33.0,17.0,68.0,27.0,0.0,0.0,0.0,2019-10-13,164026325
25492,9.0,4.0,22.0,52.0,47.0,21.0,0.0,0.0,0.0,2019-10-20,164026325
25493,12.0,4.0,26.0,58.0,45.0,25.0,0.0,0.0,0.0,2019-10-27,164026325
25494,25.0,1.0,52.0,38.0,81.0,25.0,0.0,0.0,0.0,2019-11-03,164026325
25495,38.0,5.0,65.0,42.0,114.0,37.0,2.0,2.0,0.0,2019-11-10,164026325
25496,13.0,3.0,23.0,33.0,72.0,31.0,0.0,0.0,0.0,2019-11-17,164026325
25497,14.0,2.0,32.0,54.0,140.0,39.0,0.0,0.0,0.0,2019-11-24,164026325
25498,5.0,7.0,23.0,29.0,94.0,31.0,0.0,0.0,0.0,2019-12-01,164026325
25499,20.0,5.0,37.0,32.0,144.0,28.0,0.0,0.0,0.0,2019-12-08,164026325
25500,12.0,1.0,30.0,23.0,101.0,24.0,0.0,0.0,0.0,2019-12-15,164026325
25501,18.0,3.0,33.0,21.0,47.0,16.0,0.0,0.0,0.0,2019-12-22,164026325
25502,7.0,2.0,13.0,24.0,15.0,10.0,0.0,0.0,0.0,2019-12-29,164026325
25503,6.0,1.0,15.0,10.0,36.0,14.0,0.0,0.0,0.0,2020-01-05,164026325
25504,17.0,3.0,32.0,19.0,100.0,26.0,0.0,0.0,0.0,2020-01-12,164026325
25505,4.0,0.0,7.0,8.0,16.0,10.0,0.0,0.0,0.0,2020-01-19,164026325
25506,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-01-11,26562411
25507,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2015-01-18,26562411
25508,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2015-01-25,26562411
25509,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-02-01,26562411
25510,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-02-08,26562411
25511,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2015-02-15,26562411
25512,0.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,2015-02-22,26562411
25513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-03-01,26562411
25514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-08,26562411
25515,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-15,26562411
25516,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-03-22,26562411
25517,5.0,1.0,13.0,3.0,9.0,3.0,0.0,0.0,0.0,2015-03-29,26562411
25518,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2015-04-05,26562411
25519,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2015-04-12,26562411
25520,2.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,2015-04-19,26562411
25521,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-04-26,26562411
25522,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2015-05-03,26562411
25523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-05-10,26562411
25524,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2015-05-17,26562411
25525,4.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,2015-05-24,26562411
25526,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2015-05-31,26562411
25527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-07,26562411
25528,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2015-06-14,26562411
25529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-06-21,26562411
25530,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2015-06-28,26562411
25531,0.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,2015-07-05,26562411
25532,1.0,1.0,2.0,6.0,4.0,4.0,0.0,0.0,0.0,2015-07-12,26562411
25533,0.0,0.0,1.0,2.0,8.0,6.0,0.0,0.0,0.0,2015-07-19,26562411
25534,1.0,2.0,3.0,3.0,9.0,7.0,0.0,0.0,0.0,2015-07-26,26562411
25535,12.0,3.0,7.0,3.0,31.0,15.0,0.0,0.0,0.0,2015-08-02,26562411
25536,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,2015-08-09,26562411
25537,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2015-08-16,26562411
25538,58.0,2.0,18.0,3.0,61.0,17.0,0.0,0.0,0.0,2015-08-23,26562411
25539,59.0,1.0,28.0,7.0,86.0,25.0,4.0,2.0,0.0,2015-08-30,26562411
25540,27.0,3.0,14.0,3.0,21.0,10.0,0.0,0.0,0.0,2015-09-06,26562411
25541,25.0,1.0,15.0,4.0,36.0,15.0,0.0,0.0,0.0,2015-09-13,26562411
25542,7.0,2.0,5.0,2.0,15.0,7.0,0.0,0.0,0.0,2015-09-20,26562411
25543,3.0,3.0,6.0,7.0,21.0,10.0,0.0,0.0,0.0,2015-09-27,26562411
25544,7.0,1.0,6.0,3.0,20.0,10.0,0.0,0.0,0.0,2015-10-04,26562411
25545,9.0,1.0,5.0,8.0,13.0,8.0,0.0,0.0,0.0,2015-10-11,26562411
25546,5.0,0.0,5.0,0.0,15.0,11.0,0.0,0.0,0.0,2015-10-18,26562411
25547,11.0,2.0,7.0,7.0,22.0,7.0,0.0,0.0,0.0,2015-10-25,26562411
25548,29.0,2.0,7.0,2.0,10.0,7.0,0.0,0.0,0.0,2015-11-01,26562411
25549,2.0,3.0,2.0,8.0,11.0,8.0,1.0,1.0,0.0,2015-11-08,26562411
25550,1.0,2.0,2.0,2.0,10.0,8.0,0.0,0.0,0.0,2015-11-15,26562411
25551,2.0,2.0,3.0,4.0,10.0,5.0,0.0,0.0,0.0,2015-11-22,26562411
25552,8.0,2.0,5.0,3.0,16.0,10.0,0.0,0.0,0.0,2015-11-29,26562411
25553,1.0,2.0,2.0,2.0,8.0,6.0,0.0,0.0,0.0,2015-12-06,26562411
25554,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2015-12-13,26562411
25555,0.0,1.0,0.0,3.0,13.0,7.0,0.0,0.0,0.0,2015-12-20,26562411
25556,2.0,1.0,4.0,5.0,11.0,5.0,0.0,0.0,0.0,2015-12-27,26562411
25557,3.0,0.0,3.0,0.0,8.0,4.0,0.0,0.0,0.0,2016-01-03,26562411
25558,4.0,1.0,4.0,0.0,18.0,7.0,0.0,0.0,0.0,2016-01-10,26562411
25559,6.0,1.0,5.0,4.0,15.0,9.0,0.0,0.0,0.0,2016-01-17,26562411
25560,2.0,2.0,4.0,2.0,43.0,18.0,0.0,0.0,0.0,2016-01-24,26562411
25561,6.0,1.0,10.0,8.0,35.0,17.0,3.0,3.0,0.0,2016-01-31,26562411
25562,0.0,4.0,2.0,4.0,20.0,13.0,0.0,0.0,0.0,2016-02-07,26562411
25563,2.0,0.0,6.0,4.0,17.0,9.0,0.0,0.0,0.0,2016-02-14,26562411
25564,1.0,0.0,1.0,3.0,11.0,8.0,0.0,0.0,0.0,2016-02-21,26562411
25565,0.0,1.0,0.0,4.0,10.0,3.0,0.0,0.0,0.0,2016-02-28,26562411
25566,0.0,0.0,0.0,4.0,12.0,6.0,0.0,0.0,0.0,2016-03-06,26562411
25567,0.0,0.0,2.0,3.0,9.0,8.0,0.0,0.0,0.0,2016-03-13,26562411
25568,0.0,3.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,2016-03-20,26562411
25569,0.0,1.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,2016-03-27,26562411
25570,0.0,0.0,1.0,1.0,7.0,6.0,0.0,0.0,0.0,2016-04-03,26562411
25571,0.0,2.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,2016-04-10,26562411
25572,0.0,2.0,0.0,2.0,7.0,6.0,0.0,0.0,0.0,2016-04-17,26562411
25573,2.0,0.0,2.0,3.0,8.0,7.0,0.0,0.0,0.0,2016-04-24,26562411
25574,0.0,2.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,2016-05-01,26562411
25575,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2016-05-08,26562411
25576,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2016-05-15,26562411
25577,1.0,1.0,0.0,2.0,7.0,5.0,0.0,0.0,0.0,2016-05-22,26562411
25578,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2016-05-29,26562411
25579,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2016-06-05,26562411
25580,0.0,1.0,0.0,2.0,7.0,5.0,0.0,0.0,0.0,2016-06-12,26562411
25581,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2016-06-19,26562411
25582,0.0,1.0,3.0,2.0,6.0,6.0,4.0,1.0,0.0,2016-06-26,26562411
25583,0.0,2.0,1.0,4.0,17.0,9.0,0.0,0.0,0.0,2016-07-03,26562411
25584,15.0,0.0,14.0,10.0,46.0,16.0,0.0,0.0,0.0,2016-07-10,26562411
25585,9.0,0.0,3.0,5.0,68.0,27.0,0.0,0.0,0.0,2016-07-17,26562411
25586,4.0,1.0,1.0,3.0,13.0,8.0,0.0,0.0,0.0,2016-07-24,26562411
25587,0.0,1.0,0.0,4.0,11.0,8.0,2.0,2.0,0.0,2016-07-31,26562411
25588,7.0,4.0,12.0,5.0,33.0,20.0,2.0,2.0,0.0,2016-08-07,26562411
25589,2.0,0.0,1.0,5.0,20.0,12.0,0.0,0.0,0.0,2016-08-14,26562411
25590,11.0,3.0,2.0,3.0,9.0,6.0,0.0,0.0,0.0,2016-08-21,26562411
25591,0.0,2.0,0.0,5.0,7.0,6.0,0.0,0.0,0.0,2016-08-28,26562411
25592,0.0,2.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,2016-09-04,26562411
25593,2.0,1.0,2.0,1.0,9.0,5.0,0.0,0.0,0.0,2016-09-11,26562411
25594,0.0,0.0,0.0,3.0,7.0,5.0,0.0,0.0,0.0,2016-09-18,26562411
25595,2.0,1.0,2.0,2.0,12.0,10.0,0.0,0.0,0.0,2016-09-25,26562411
25596,0.0,1.0,1.0,3.0,13.0,11.0,0.0,0.0,0.0,2016-10-02,26562411
25597,0.0,1.0,1.0,2.0,11.0,9.0,0.0,0.0,0.0,2016-10-09,26562411
25598,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2016-10-16,26562411
25599,11.0,3.0,13.0,4.0,35.0,15.0,0.0,0.0,0.0,2016-10-23,26562411
25600,8.0,0.0,5.0,3.0,29.0,11.0,0.0,0.0,0.0,2016-10-30,26562411
25601,4.0,1.0,1.0,6.0,8.0,5.0,0.0,0.0,0.0,2016-11-06,26562411
25602,0.0,2.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,2016-11-13,26562411
25603,10.0,2.0,6.0,5.0,13.0,10.0,0.0,0.0,0.0,2016-11-20,26562411
25604,5.0,1.0,6.0,4.0,7.0,6.0,0.0,0.0,0.0,2016-11-27,26562411
25605,0.0,1.0,0.0,4.0,7.0,5.0,0.0,0.0,0.0,2016-12-04,26562411
25606,0.0,2.0,1.0,1.0,12.0,10.0,0.0,0.0,0.0,2016-12-11,26562411
25607,0.0,0.0,0.0,3.0,10.0,7.0,0.0,0.0,0.0,2016-12-18,26562411
25608,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2016-12-25,26562411
25609,0.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,2017-01-01,26562411
25610,0.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,2017-01-08,26562411
25611,0.0,2.0,0.0,5.0,15.0,11.0,0.0,0.0,0.0,2017-01-15,26562411
25612,0.0,1.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,2017-01-22,26562411
25613,0.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,2017-01-29,26562411
25614,0.0,2.0,1.0,1.0,8.0,7.0,0.0,0.0,0.0,2017-02-05,26562411
25615,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2017-02-12,26562411
25616,0.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,2017-02-19,26562411
25617,0.0,1.0,0.0,3.0,10.0,5.0,0.0,0.0,0.0,2017-02-26,26562411
25618,0.0,0.0,0.0,2.0,12.0,10.0,0.0,0.0,0.0,2017-03-05,26562411
25619,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,2017-03-12,26562411
25620,0.0,1.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,2017-03-19,26562411
25621,0.0,3.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,2017-03-26,26562411
25622,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2017-04-02,26562411
25623,0.0,1.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,2017-04-09,26562411
25624,0.0,1.0,0.0,4.0,10.0,7.0,0.0,0.0,0.0,2017-04-16,26562411
25625,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,2017-04-23,26562411
25626,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2017-04-30,26562411
25627,0.0,3.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,2017-05-07,26562411
25628,0.0,0.0,0.0,1.0,8.0,5.0,0.0,0.0,0.0,2017-05-14,26562411
25629,0.0,1.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,2017-05-21,26562411
25630,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2017-05-28,26562411
25631,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-06-04,26562411
25632,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2017-06-11,26562411
25633,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2017-06-18,26562411
25634,0.0,1.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,2017-06-25,26562411
25635,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2017-07-02,26562411
