,datetime,year,month,day,number_of_pushes,number_of_forks,number_of_pulls,number_of_Bookmarks,issue_comment_count,issue_author_count,commit_comment_count,commit_author_count,number_of_issues,commit_count,unique_committer_count,Total_count,Status,repoID
37279,2019-05-19,2019,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37280,2019-05-26,2019,5,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37281,2019-06-02,2019,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37282,2019-06-09,2019,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37283,2019-06-16,2019,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37284,2019-06-23,2019,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37285,2019-06-30,2019,6,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37286,2019-07-07,2019,7,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,105204510
37287,2019-07-14,2019,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,105204510
37288,2019-07-21,2019,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37289,2019-07-28,2019,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37290,2019-08-04,2019,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37291,2019-08-11,2019,8,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37292,2019-08-18,2019,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37293,2019-08-25,2019,8,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37294,2019-09-01,2019,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37295,2019-09-08,2019,9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37296,2019-09-15,2019,9,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37297,2019-09-22,2019,9,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,105204510
37298,2019-09-29,2019,9,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,105204510
37299,2019-10-06,2019,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37300,2019-10-13,2019,10,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37301,2019-10-20,2019,10,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,105204510
37302,2019-10-27,2019,10,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,105204510
37303,2019-11-03,2019,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37304,2019-11-10,2019,11,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37305,2019-11-17,2019,11,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37306,2019-11-24,2019,11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37307,2019-12-01,2019,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37308,2019-12-08,2019,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,105204510
37309,2019-12-15,2019,12,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,105204510
37310,2019-12-22,2019,12,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,105204510
37311,2019-12-29,2019,12,29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,105204510
37312,2017-05-21,2017,5,21,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,14.0,,91362946
37313,2017-05-28,2017,5,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,91362946
37314,2017-06-04,2017,6,4,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11.0,,91362946
37315,2017-06-11,2017,6,11,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,91362946
37316,2017-06-18,2017,6,18,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,,91362946
37317,2017-06-25,2017,6,25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,91362946
37318,2017-07-02,2017,7,2,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,13.0,1.0,91362946
37319,2017-07-09,2017,7,9,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,91362946
37320,2017-07-16,2017,7,16,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,91362946
37321,2017-07-23,2017,7,23,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,91362946
37322,2017-07-30,2017,7,30,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,91362946
37323,2017-08-06,2017,8,6,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,91362946
37324,2017-08-13,2017,8,13,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,91362946
37325,2017-08-20,2017,8,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91362946
37326,2017-08-27,2017,8,27,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,91362946
37327,2017-09-03,2017,9,3,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,91362946
37328,2017-09-10,2017,9,10,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,91362946
37329,2017-09-17,2017,9,17,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,91362946
37330,2017-09-24,2017,9,24,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,91362946
37331,2017-10-01,2017,10,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,91362946
37332,2017-10-08,2017,10,8,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,91362946
37333,2017-10-15,2017,10,15,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,91362946
37334,2017-10-22,2017,10,22,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,91362946
37335,2017-10-29,2017,10,29,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,91362946
37336,2017-11-05,2017,11,5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,91362946
37337,2017-11-12,2017,11,12,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,91362946
37338,2017-11-19,2017,11,19,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,91362946
37339,2017-11-26,2017,11,26,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,11.0,1.0,91362946
37340,2017-12-03,2017,12,3,0.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,91362946
37341,2017-12-10,2017,12,10,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,91362946
37342,2017-12-17,2017,12,17,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,91362946
37343,2017-12-24,2017,12,24,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,91362946
37344,2017-12-31,2017,12,31,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,91362946
37345,2018-01-07,2018,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91362946
37346,2018-01-14,2018,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91362946
37347,2018-01-21,2018,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91362946
37348,2018-01-28,2018,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91362946
37349,2018-02-04,2018,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,91362946
37350,2018-02-11,2018,2,11,0.0,2.0,0.0,5.0,9.0,5.0,0.0,0.0,2.0,0.0,0.0,23.0,1.0,91362946
37351,2018-02-18,2018,2,18,3.0,7.0,0.0,18.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,35.0,1.0,91362946
37352,2018-02-25,2018,2,25,0.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,91362946
37353,2018-03-04,2018,3,4,1.0,6.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,23.0,1.0,91362946
37354,2018-03-11,2018,3,11,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,91362946
37355,2018-03-18,2018,3,18,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,91362946
37356,2018-03-25,2018,3,25,0.0,12.0,0.0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,1.0,91362946
37357,2018-04-01,2018,4,1,2.0,7.0,3.0,7.0,10.0,7.0,0.0,0.0,8.0,5.0,2.0,51.0,1.0,91362946
37358,2018-04-08,2018,4,8,1.0,9.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,26.0,0.0,91362946
37359,2018-04-15,2018,4,15,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,91362946
37360,2018-04-22,2018,4,22,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,91362946
37361,2018-04-29,2018,4,29,0.0,3.0,0.0,6.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,19.0,1.0,91362946
37362,2018-05-06,2018,5,6,1.0,5.0,0.0,7.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,21.0,1.0,91362946
37363,2018-05-13,2018,5,13,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,91362946
37364,2018-05-20,2018,5,20,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,91362946
37365,2018-05-27,2018,5,27,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,91362946
37366,2018-06-03,2018,6,3,0.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,91362946
37367,2018-06-10,2018,6,10,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,91362946
37368,2018-06-17,2018,6,17,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,91362946
37369,2018-06-24,2018,6,24,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,91362946
37370,2018-07-01,2018,7,1,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,91362946
37371,2018-07-08,2018,7,8,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,91362946
37372,2018-07-15,2018,7,15,2.0,15.0,7.0,13.0,15.0,7.0,1.0,1.0,6.0,5.0,1.0,73.0,1.0,91362946
37373,2018-07-22,2018,7,22,0.0,5.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,91362946
37374,2018-07-29,2018,7,29,0.0,4.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,91362946
37375,2018-08-05,2018,8,5,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,91362946
37376,2018-08-12,2018,8,12,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,91362946
37377,2018-08-19,2018,8,19,1.0,9.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,22.0,1.0,91362946
37378,2018-08-26,2018,8,26,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,91362946
37379,2018-09-02,2018,9,2,1.0,4.0,0.0,8.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,21.0,1.0,91362946
37380,2018-09-09,2018,9,9,0.0,8.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1.0,91362946
37381,2018-09-16,2018,9,16,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,91362946
37382,2018-09-23,2018,9,23,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,91362946
37383,2018-09-30,2018,9,30,0.0,7.0,1.0,8.0,6.0,4.0,0.0,0.0,5.0,1.0,1.0,33.0,1.0,91362946
37384,2018-10-07,2018,10,7,1.0,8.0,2.0,6.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,24.0,0.0,91362946
37385,2018-10-14,2018,10,14,1.0,8.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,91362946
37386,2018-10-21,2018,10,21,0.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,91362946
37387,2018-10-28,2018,10,28,0.0,10.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,91362946
37388,2018-11-04,2018,11,4,0.0,7.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,91362946
37389,2018-11-11,2018,11,11,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,91362946
37390,2018-11-18,2018,11,18,0.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,91362946
37391,2018-11-25,2018,11,25,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,91362946
37392,2018-12-02,2018,12,2,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,91362946
37393,2018-12-09,2018,12,9,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,91362946
37394,2018-12-16,2018,12,16,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,91362946
37395,2018-12-23,2018,12,23,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,91362946
37396,2018-12-30,2018,12,30,0.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,91362946
37397,2019-01-06,2019,1,6,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,91362946
37398,2019-01-13,2019,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91362946
37399,2019-01-20,2019,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91362946
37400,2019-01-27,2019,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91362946
37401,2019-02-03,2019,2,3,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,91362946
37402,2019-02-10,2019,2,10,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,91362946
37403,2019-02-17,2019,2,17,0.0,17.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,91362946
37404,2019-02-24,2019,2,24,0.0,9.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,91362946
37405,2019-03-03,2019,3,3,0.0,19.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,91362946
37406,2019-03-10,2019,3,10,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,91362946
37407,2019-03-17,2019,3,17,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,91362946
37408,2019-03-24,2019,3,24,0.0,13.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,91362946
37409,2019-03-31,2019,3,31,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,91362946
37410,2019-04-07,2019,4,7,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,91362946
37411,2019-04-14,2019,4,14,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,91362946
37412,2019-04-21,2019,4,21,0.0,13.0,0.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,1.0,91362946
37413,2019-04-28,2019,4,28,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,91362946
37414,2019-05-05,2019,5,5,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,91362946
37415,2019-05-12,2019,5,12,0.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,91362946
37416,2019-05-19,2019,5,19,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,91362946
37417,2019-05-26,2019,5,26,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,91362946
37418,2019-06-02,2019,6,2,0.0,11.0,0.0,12.0,8.0,5.0,0.0,0.0,3.0,0.0,0.0,39.0,1.0,91362946
37419,2019-06-09,2019,6,9,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,91362946
37420,2019-06-16,2019,6,16,1.0,5.0,2.0,12.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,31.0,1.0,91362946
37421,2019-06-23,2019,6,23,0.0,12.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,91362946
37422,2019-06-30,2019,6,30,0.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,91362946
37423,2019-07-07,2019,7,7,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,91362946
37424,2019-07-14,2019,7,14,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,91362946
37425,2019-07-21,2019,7,21,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,91362946
37426,2019-07-28,2019,7,28,0.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,91362946
37427,2019-08-04,2019,8,4,0.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,91362946
37428,2019-08-11,2019,8,11,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,91362946
37429,2019-08-18,2019,8,18,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,91362946
37430,2019-08-25,2019,8,25,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,91362946
37431,2019-09-01,2019,9,1,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,91362946
37432,2019-09-08,2019,9,8,0.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,91362946
37433,2019-09-15,2019,9,15,0.0,12.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,30.0,1.0,91362946
37434,2019-09-22,2019,9,22,0.0,15.0,1.0,18.0,2.0,2.0,0.0,0.0,1.0,,,39.0,1.0,91362946
37435,2019-09-29,2019,9,29,0.0,13.0,0.0,17.0,3.0,3.0,0.0,0.0,1.0,,,37.0,1.0,91362946
37436,2019-10-06,2019,10,6,0.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,,,21.0,0.0,91362946
37437,2019-10-13,2019,10,13,0.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,29.0,1.0,91362946
37438,2019-10-20,2019,10,20,0.0,13.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,,28.0,1.0,91362946
37439,2019-10-27,2019,10,27,0.0,4.0,0.0,7.0,5.0,2.0,0.0,0.0,2.0,,,20.0,0.0,91362946
37440,2019-11-03,2019,11,3,0.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,,,27.0,1.0,91362946
37441,2019-11-10,2019,11,10,0.0,10.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,,,28.0,1.0,91362946
37442,2019-11-17,2019,11,17,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,,,24.0,0.0,91362946
37443,2019-11-24,2019,11,24,0.0,21.0,0.0,7.0,2.0,2.0,0.0,0.0,1.0,,,33.0,1.0,91362946
37444,2019-12-01,2019,12,1,0.0,12.0,0.0,14.0,2.0,2.0,0.0,0.0,1.0,,,31.0,1.0,91362946
37445,2019-12-08,2019,12,8,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,18.0,0.0,91362946
37446,2019-12-15,2019,12,15,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,22.0,1.0,91362946
37447,2019-12-22,2019,12,22,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,13.0,0.0,91362946
37448,2019-12-29,2019,12,29,0.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,30.0,1.0,91362946
37449,2020-01-05,2020,1,5,0.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,18.0,0.0,91362946
37450,2020-01-12,2020,1,12,0.0,13.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,,30.0,1.0,91362946
37451,2020-01-19,2020,1,19,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,10.0,0.0,91362946
37452,2019-04-28,2019,4,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,171486004
37453,2017-09-17,2017,9,17,,,,,,,,,,2.0,1.0,3.0,,171486004
37454,2017-09-24,2017,9,24,,,,,,,,,,0.0,0.0,0.0,,171486004
37455,2017-10-01,2017,10,1,,,,,,,,,,0.0,0.0,0.0,,171486004
37456,2017-10-08,2017,10,8,,,,,,,,,,0.0,0.0,0.0,,171486004
37457,2017-10-15,2017,10,15,,,,,,,,,,0.0,0.0,0.0,1.0,171486004
37458,2017-10-22,2017,10,22,,,,,,,,,,0.0,0.0,0.0,1.0,171486004
37459,2017-10-29,2017,10,29,,,,,,,,,,0.0,0.0,0.0,1.0,171486004
37460,2017-11-05,2017,11,5,,,,,,,,,,20.0,3.0,23.0,1.0,171486004
37461,2017-11-12,2017,11,12,,,,,,,,,,10.0,2.0,12.0,0.0,171486004
37462,2017-11-19,2017,11,19,,,,,,,,,,0.0,0.0,0.0,0.0,171486004
37463,2017-11-26,2017,11,26,,,,,,,,,,8.0,2.0,10.0,1.0,171486004
37464,2017-12-03,2017,12,3,,,,,,,,,,4.0,2.0,6.0,0.0,171486004
37465,2017-12-10,2017,12,10,,,,,,,,,,10.0,3.0,13.0,1.0,171486004
37466,2017-12-17,2017,12,17,,,,,,,,,,6.0,2.0,8.0,0.0,171486004
37467,2017-12-24,2017,12,24,,,,,,,,,,6.0,1.0,7.0,0.0,171486004
37468,2017-12-31,2017,12,31,,,,,,,,,,12.0,2.0,14.0,1.0,171486004
37469,2018-01-07,2018,1,7,,,,,,,,,,34.0,3.0,37.0,1.0,171486004
37470,2018-01-14,2018,1,14,,,,,,,,,,6.0,2.0,8.0,0.0,171486004
37471,2018-01-21,2018,1,21,,,,,,,,,,2.0,1.0,3.0,0.0,171486004
37472,2018-01-28,2018,1,28,,,,,,,,,,10.0,1.0,11.0,1.0,171486004
37473,2018-02-04,2018,2,4,,,,,,,,,,30.0,4.0,34.0,1.0,171486004
37474,2018-02-11,2018,2,11,,,,,,,,,,12.0,2.0,14.0,0.0,171486004
37475,2018-02-18,2018,2,18,,,,,,,,,,6.0,1.0,7.0,0.0,171486004
37476,2018-02-25,2018,2,25,,,,,,,,,,6.0,1.0,7.0,1.0,171486004
37477,2018-03-04,2018,3,4,,,,,,,,,,48.0,4.0,52.0,1.0,171486004
37478,2018-03-11,2018,3,11,,,,,,,,,,8.0,3.0,11.0,0.0,171486004
37479,2018-03-18,2018,3,18,,,,,,,,,,82.0,5.0,87.0,1.0,171486004
37480,2018-03-25,2018,3,25,,,,,,,,,,48.0,3.0,51.0,0.0,171486004
37481,2018-04-01,2018,4,1,,,,,,,,,,26.0,3.0,29.0,0.0,171486004
37482,2018-04-08,2018,4,8,,,,,,,,,,8.0,2.0,10.0,0.0,171486004
37483,2018-04-15,2018,4,15,,,,,,,,,,10.0,3.0,13.0,1.0,171486004
37484,2018-04-22,2018,4,22,,,,,,,,,,4.0,2.0,6.0,0.0,171486004
37485,2018-04-29,2018,4,29,,,,,,,,,,10.0,2.0,12.0,1.0,171486004
